order_id,customer_id,product_id,order_date,order_value,name_x,age,email,region_id,name_y,category,price,region_name,year,month,is_high_value,junk
0453dabe-c6f2-4161-b911-524acace06fa,1001,508,2023-02-23,1126.83,Teresa Chapman,62,julielutz@example.com,4,Girl,Books,393.58,West,2023,2,True,meh
4b70a03c-fa1f-46bd-a1c6-5ebd1ad28a69,1001,535,2023-02-11,694.43,Teresa Chapman,62,julielutz@example.com,4,Then,Home,399.68,West,2023,2,False,meh
099e9ba2-3436-40d3-966f-faa63da35c27,1063,542,2025-04-05,1731.69,Diana Carter,69,ybentley@example.org,3,Nothing,Electronics,75.83,East,2025,4,True,meh
60f8449e-af30-4fe2-8d58-ca4d07e1b0a8,1085,541,2025-03-11,1736.45,Julia Sullivan,64,elizabethramirez@example.net,5,Really,Electronics,474.91,Central,2025,3,True,meh
8822ea15-0a7a-4ecf-9719-d5982f78265a,1087,541,2023-12-06,1210.16,Joanna Cooley,30,kellyeric@example.com,1,Really,Electronics,474.91,North,2023,12,True,meh
bf5dea0b-33aa-4044-954a-2bd4e9f577db,1020,507,2024-07-13,1345.45,Cindy Patel DDS,48,gilbertnoah@example.com,4,Specific,Electronics,84.66,West,2024,7,True,meh
1a3e857d-3699-4b8d-9d92-be39b004eac8,1045,523,2024-12-07,1296.36,Heather Cummings,52,fuentessamantha@example.org,1,Full,Books,160.69,North,2024,12,True,meh
c90d32c2-2215-4ee2-9ff4-422953f31073,1067,535,2023-05-18,1652.4,Jamie Ortiz,53,rodriguezscott@example.net,4,Then,Home,399.68,West,2023,5,True,meh
fbf167af-8cdf-4063-a1b9-5254c12ba233,1013,516,2023-05-21,1874.36,Dennis Guzman,32,kevin98@example.net,1,Past,Books,125.65,North,2023,5,True,meh
4482ca07-442d-471f-bbba-9aa0046b1f39,1097,539,2024-11-29,318.78,Wendy Gonzalez,51,patrick68@example.com,1,No,Home,334.81,North,2024,11,False,meh
3ba0e82f-4976-406c-90fb-4dd9fcb8d52b,1038,541,2024-04-02,312.61,Bruce Collins,19,qruiz@example.net,5,Really,Electronics,474.91,Central,2024,4,False,meh
76946a46-092c-474f-9336-af11d2df6a70,1042,505,2025-01-05,1658.52,Michael Brock,45,johnthompson@example.org,4,Avoid,Electronics,187.63,West,2025,1,True,meh
f28a1ac5-1717-4ed6-8640-ed663be2c8c6,1017,544,2023-10-05,1471.14,Denise Tanner,54,youngmichael@example.net,4,Concern,Books,14.74,West,2023,10,True,meh
e232e12d-d24a-4f87-8c92-f0ee08368a61,1043,531,2024-03-20,601.78,Emily Joyce,63,martin91@example.net,3,Add,Fashion,175.33,East,2024,3,False,meh
26e4fdcd-f81d-4cb7-bf21-15d32f5ed79b,1028,502,2024-10-31,186.95,John Rocha,23,michaelferguson@example.net,2,True,Books,130.74,South,2024,10,False,meh
79601ece-1a7f-4884-b8ea-e76a1f8b166e,1032,524,2023-02-17,1971.52,Angela Miller,64,danielssean@example.org,2,Weight,Electronics,75.89,South,2023,2,True,meh
6575456a-dbc2-4f2c-a631-d544bf5c1dbe,1021,502,2023-05-17,634.88,Nicholas Williams,69,stephanieflores@example.net,5,True,Books,130.74,Central,2023,5,False,meh
7dcf28fe-1bdb-4558-bcaa-24d20f910c51,1088,532,2024-10-15,936.65,Lisa Mccarthy,22,sheri86@example.org,2,Difficult,Electronics,373.09,South,2024,10,False,meh
8f1df9cd-ade2-4ca7-af26-1b9af21e1325,1042,545,2023-08-08,702.43,Michael Brock,45,johnthompson@example.org,4,Term,Books,38.86,West,2023,8,False,meh
94804502-2011-4f47-b92b-8ac668947afa,1036,532,2023-02-21,1448.52,John Cox,34,williamross@example.com,2,Difficult,Electronics,373.09,South,2023,2,True,meh
f940ccc1-b176-4ca6-872b-96877a927a07,1096,548,2024-12-13,1352.33,Christopher Zimmerman,20,tamara74@example.net,5,Play,Electronics,116.5,Central,2024,12,True,meh
908c4897-8220-4ebe-bdc2-7cd2bfc05de3,1093,504,2025-02-26,539.99,William Taylor,27,ncasey@example.net,3,Career,Fashion,152.96,East,2025,2,False,meh
6f698da5-f1e2-46ce-abc0-d108feec6dfa,1027,516,2023-03-29,1607.21,Gregory Hill,45,amanda06@example.org,5,Past,Books,125.65,Central,2023,3,True,meh
08aa74d6-f1d0-4be9-950b-44f2fca29e24,1065,503,2023-10-26,183.67,Devon Johnson,23,andrew44@example.com,5,Result,Fashion,186.41,Central,2023,10,False,meh
880c75ba-46b1-42ad-8b3b-f07653cbba7b,1036,535,2024-10-15,967.72,John Cox,34,williamross@example.com,2,Then,Home,399.68,South,2024,10,False,meh
6652a0e9-a54b-4afb-b7a8-7b2289128a94,1031,531,2024-12-09,1809.55,Miranda Nelson,70,ghall@example.net,2,Add,Fashion,175.33,South,2024,12,True,meh
971e4117-7a92-4592-a05f-f4e77338c7dc,1098,518,2025-03-13,815.16,Nancy Thomas,29,lewisjenna@example.net,1,Begin,Electronics,42.76,North,2025,3,False,meh
ef0bd13f-011f-46cf-8d96-589e293fea62,1005,506,2023-08-14,1104.47,Luis Higgins,26,kristinhester@example.com,4,More,Electronics,237.58,West,2023,8,True,meh
765c14f8-83ff-4757-b0c2-4f685de1e0eb,1006,514,2024-08-30,1427.13,Christopher Taylor,49,brittanymitchell@example.net,5,Become,Books,102.69,Central,2024,8,True,meh
6627e694-1d3b-4fb0-b189-db26a726f191,1014,534,2023-01-08,26.25,Jessica Chavez,64,rbrown@example.org,3,Well,Home,183.69,East,2023,1,False,meh
5ef91b63-dfb0-47d1-9003-599aa35afbe4,1017,539,2023-12-12,280.79,Denise Tanner,54,youngmichael@example.net,4,No,Home,334.81,West,2023,12,False,meh
05be170e-3443-4b7e-8217-973da9482b6a,1020,535,2024-12-29,1816.32,Cindy Patel DDS,48,gilbertnoah@example.com,4,Then,Home,399.68,West,2024,12,True,meh
ca2e0fb5-3ccc-4300-b039-97df11cea6aa,1088,527,2025-03-19,1971.52,Lisa Mccarthy,22,sheri86@example.org,2,Process,Electronics,45.63,South,2025,3,True,meh
9d2a981e-3103-4b83-b608-83b5333d9eac,1067,518,2025-01-19,841.23,Jamie Ortiz,53,rodriguezscott@example.net,4,Begin,Electronics,42.76,West,2025,1,False,meh
5f44c630-863c-4c0c-91be-df6f18f393d6,1035,508,2023-07-08,748.06,Heather Gilbert,57,ecooley@example.net,2,Girl,Books,393.58,South,2023,7,False,meh
39d4c31b-fcf6-40df-9aff-100082edfa7b,1083,528,2023-02-03,490.27,Scott Ward,25,fordjoseph@example.net,2,Past,Books,74.64,South,2023,2,False,meh
54d51d8a-9c37-456f-ade9-cbb52a266437,1035,505,2024-03-27,1011.02,Heather Gilbert,57,ecooley@example.net,2,Avoid,Electronics,187.63,South,2024,3,True,meh
dd556e8a-b42b-49cc-824d-e9d834acbcca,1078,501,2024-08-19,103.95,Diana Coleman,20,michaelmoore@example.org,1,Seat,Books,462.65,North,2024,8,False,meh
d51a4251-c20e-486f-b8e8-381d7dce1e62,1009,511,2024-03-18,1323.05,Lisa Foster,23,brentsmith@example.net,1,Create,Electronics,181.72,North,2024,3,True,meh
9238a9c8-4d3a-44ee-8260-0524611f6428,1097,507,2023-03-18,1487.24,Wendy Gonzalez,51,patrick68@example.com,1,Specific,Electronics,84.66,North,2023,3,True,meh
eadf6b70-f55c-4fdb-8e84-ce85bffba5d4,1050,540,2023-03-27,1926.3,Andrea Moore,54,barberlauren@example.org,3,Skin,Electronics,127.45,East,2023,3,True,meh
42fce184-e805-4475-a079-0da4a19283ec,1051,546,2024-03-28,57.18,Kimberly Rodriguez,56,ysolis@example.net,5,Several,Books,233.09,Central,2024,3,False,meh
077c9eb3-80ad-453e-a79e-57010921bbd8,1071,537,2023-05-15,1318.63,Christina Clarke,29,renee32@example.org,4,Fill,Fashion,133.46,West,2023,5,True,meh
08b97c71-e0e7-4f47-998f-fc30a40af169,1091,520,2023-09-22,312.26,Jon Roberson,37,afox@example.org,5,Sometimes,Home,40.73,Central,2023,9,False,meh
2c11f569-445c-499b-bcca-d9427a60c60e,1088,510,2024-04-10,1032.74,Lisa Mccarthy,22,sheri86@example.org,2,System,Electronics,45.5,South,2024,4,True,meh
a2e05afa-9cf6-47b7-a2a8-1ddd0ef54899,1076,540,2024-12-05,452.74,Debra Juarez,21,pdean@example.net,1,Skin,Electronics,127.45,North,2024,12,False,meh
a0e668de-b613-4904-8594-631c8f8029f6,1081,508,2023-04-30,818.4,Dawn Stephens,57,scottmills@example.com,4,Girl,Books,393.58,West,2023,4,False,meh
602c1e9c-dcee-460a-ad4d-b8a68a65d7eb,1090,532,2024-08-21,92.36,Roy Wiggins,42,steven43@example.com,4,Difficult,Electronics,373.09,West,2024,8,False,meh
6dcac293-7042-41bd-926d-53de7c9b0ad9,1084,524,2023-05-02,1985.59,Sharon Smith,69,christopherpham@example.org,2,Weight,Electronics,75.89,South,2023,5,True,meh
4f69c21d-1b31-4e21-a461-9f40ae9c6bf0,1067,541,2024-05-08,166.25,Jamie Ortiz,53,rodriguezscott@example.net,4,Really,Electronics,474.91,West,2024,5,False,meh
edc72255-e8bf-48df-99d1-44fd062ad14a,1016,519,2023-02-05,1338.62,Justin Hunter,62,lynnwalker@example.com,4,Prove,Electronics,419.7,West,2023,2,True,meh
cd74481c-d222-4c29-b6d1-68f6777af45d,1008,518,2023-12-30,948.13,Brandon Davis,27,emily72@example.net,5,Begin,Electronics,42.76,Central,2023,12,False,meh
5f3e8aff-2122-4fe4-a3b1-34b83da5ced7,1048,515,2024-06-23,651.56,Jacqueline Newton,69,meyerlydia@example.com,4,Tonight,Books,307.42,West,2024,6,False,meh
de4359c0-9e2d-4515-9e36-8a7bbded5f1b,1040,517,2023-07-28,570.05,Darryl Shelton,54,mmorrison@example.net,5,Hot,Home,445.51,Central,2023,7,False,meh
d7f13c91-a9ce-4a5d-83fd-c15253ae3faa,1024,547,2025-03-30,767.15,Debbie Dyer,55,copelanddavid@example.com,4,Personal,Fashion,396.66,West,2025,3,False,meh
c182521c-1274-42f4-b0df-d2ebf86db883,1070,510,2024-09-13,149.63,Timothy Andrews,20,laura71@example.org,2,System,Electronics,45.5,South,2024,9,False,meh
5a9e5d80-e0cf-4828-a4f5-a7fae7a558f6,1094,526,2023-06-08,1295.66,Rebecca Brooks,52,davistammy@example.net,1,Wide,Fashion,428.23,North,2023,6,True,meh
58be6cdb-6347-4a18-9242-9d94a5666b3d,1042,545,2024-03-29,1445.2,Michael Brock,45,johnthompson@example.org,4,Term,Books,38.86,West,2024,3,True,meh
3db04d3a-542a-4f17-bafa-8dac32e98512,1032,521,2024-04-26,1676.14,Angela Miller,64,danielssean@example.org,2,Quite,Fashion,129.17,South,2024,4,True,meh
26144e9c-6768-47c1-8f65-64d1656af580,1037,515,2023-06-14,504.09,Michael Harris,58,idennis@example.org,2,Tonight,Books,307.42,South,2023,6,False,meh
6b698d37-e756-458b-b7f5-9dd2e2d22910,1032,507,2023-01-20,342.36,Angela Miller,64,danielssean@example.org,2,Specific,Electronics,84.66,South,2023,1,False,meh
39d0a8b3-b0b3-4511-89d4-273b8da04574,1045,550,2025-03-30,1879.87,Heather Cummings,52,fuentessamantha@example.org,1,Across,Books,118.07,North,2025,3,True,meh
034f8dc1-6353-4228-8ee0-7d68b2a19b54,1046,501,2024-04-16,1632.68,Michael Hanna,49,morrisbilly@example.net,4,Seat,Books,462.65,West,2024,4,True,meh
40a750f0-5feb-4c8e-908b-29516677c8b9,1075,530,2024-12-01,861.88,Tara Mckenzie,53,littlemichael@example.com,5,Yourself,Books,244.22,Central,2024,12,False,meh
f3291f38-03ec-4cf4-9a4e-0597a93e25ea,1073,544,2024-12-19,1240.79,Steven Webster,67,heather74@example.com,2,Concern,Books,14.74,South,2024,12,True,meh
141c02be-bb51-4c4a-873d-6303b8be1472,1084,531,2024-02-16,1060.19,Sharon Smith,69,christopherpham@example.org,2,Add,Fashion,175.33,South,2024,2,True,meh
dc0ab747-e1ca-474d-bf3a-7f2448128693,1081,521,2024-02-15,756.68,Dawn Stephens,57,scottmills@example.com,4,Quite,Fashion,129.17,West,2024,2,False,meh
1ea14b65-7768-4c6b-8c11-8b1b284b0670,1054,549,2025-04-07,1025.6,Karen Riggs,52,justin00@example.com,4,Until,Electronics,174.84,West,2025,4,True,meh
eefa47a8-9a06-4c1e-bb58-ae55c3acd346,1097,533,2023-11-02,888.31,Wendy Gonzalez,51,patrick68@example.com,1,Over,Fashion,363.84,North,2023,11,False,meh
e8f98830-adee-42ad-8e6e-d212cd8151f1,1100,545,2024-03-14,373.16,Erika Spears,44,mooneythomas@example.org,3,Term,Books,38.86,East,2024,3,False,meh
6f6ea874-f759-45fa-ba12-bbcde6732396,1089,543,2023-02-18,370.82,John Adkins,35,knightpeter@example.org,1,Dog,Fashion,368.77,North,2023,2,False,meh
f6d2e97c-57f4-4db1-8c91-7a8fed895b39,1099,507,2023-08-24,236.36,Sandra Dean,54,melaniedonovan@example.org,4,Specific,Electronics,84.66,West,2023,8,False,meh
4b9e4eeb-e3a0-4c17-8783-4a578a630ea1,1055,543,2023-07-05,1215.77,Kelli Townsend,57,troymendez@example.net,4,Dog,Fashion,368.77,West,2023,7,True,meh
cacae9e0-fd54-4f7f-87b4-3d115385d261,1092,520,2023-06-21,1675.36,Kevin Black,33,alexis66@example.org,4,Sometimes,Home,40.73,West,2023,6,True,meh
f0ac17fb-c5fd-4885-a2b7-3a749dcbe6da,1087,512,2024-11-02,421.13,Joanna Cooley,30,kellyeric@example.com,1,Appear,Home,369.06,North,2024,11,False,meh
21e5cd66-dcc5-4c2a-8eec-0e970f223983,1039,501,2024-11-01,316.13,Katherine Key,24,jeffrey32@example.org,2,Seat,Books,462.65,South,2024,11,False,meh
459436e6-6a1a-417e-9813-d900f29f2a93,1004,503,2023-10-25,1260.58,James Martin,40,uprice@example.org,2,Result,Fashion,186.41,South,2023,10,True,meh
3e91cf33-b216-40c7-8fb2-663fccb9e35c,1041,502,2024-10-26,1759.67,Anthony Parker,59,jasoncox@example.com,3,True,Books,130.74,East,2024,10,True,meh
ab402eb0-12f8-4669-a900-319c8c60d632,1091,520,2025-02-04,292.78,Jon Roberson,37,afox@example.org,5,Sometimes,Home,40.73,Central,2025,2,False,meh
5cce7150-2597-4a18-9b63-e76feb01c5ad,1031,508,2023-08-07,436.61,Miranda Nelson,70,ghall@example.net,2,Girl,Books,393.58,South,2023,8,False,meh
35ef4375-4400-4b6b-9bdd-0f02929a7990,1015,515,2023-01-01,1350.47,Rose Wells,22,jgill@example.com,3,Tonight,Books,307.42,East,2023,1,True,meh
222720c9-6bfa-42f4-bd9b-9293126d99a4,1040,534,2024-11-21,1134.07,Darryl Shelton,54,mmorrison@example.net,5,Well,Home,183.69,Central,2024,11,True,meh
f6beae79-96b0-44dc-abf6-10aaf293fcd4,1052,523,2023-03-30,1213.11,Charles Brooks,46,danielle98@example.com,5,Full,Books,160.69,Central,2023,3,True,meh
bdf0d2e0-999d-4c7f-91a8-b65db9681322,1060,542,2023-07-27,602.16,Nicole Mcdonald,52,charles28@example.com,1,Nothing,Electronics,75.83,North,2023,7,False,meh
e3193e4d-1e8b-49cf-8892-ec26056140f0,1044,543,2023-05-26,1274.78,Julia Moore,25,nathan74@example.net,5,Dog,Fashion,368.77,Central,2023,5,True,meh
c38bcecf-98b6-49e3-94cc-931858259b46,1012,511,2024-01-08,201.79,William Jones,48,victorsilva@example.net,5,Create,Electronics,181.72,Central,2024,1,False,meh
6b020881-3af0-453d-b11c-095332104aef,1091,520,2023-12-24,1484.1,Jon Roberson,37,afox@example.org,5,Sometimes,Home,40.73,Central,2023,12,True,meh
d7b1d298-6469-4f5a-89b4-cec1cc95282a,1061,502,2023-11-12,512.86,Craig Kaufman,55,sharonperez@example.com,4,True,Books,130.74,West,2023,11,False,meh
8a45774f-1acd-4a42-8803-3e91518926eb,1004,540,2024-04-26,766.22,James Martin,40,uprice@example.org,2,Skin,Electronics,127.45,South,2024,4,False,meh
256ba932-8639-457b-960c-068685606ff1,1052,515,2025-03-11,125.19,Charles Brooks,46,danielle98@example.com,5,Tonight,Books,307.42,Central,2025,3,False,meh
95181fbb-3cc6-4305-8377-b2dd0363173d,1055,514,2024-05-24,830.18,Kelli Townsend,57,troymendez@example.net,4,Become,Books,102.69,West,2024,5,False,meh
91452ae7-f4aa-4aa6-8de6-080d537aa8f2,1028,521,2023-01-29,1278.31,John Rocha,23,michaelferguson@example.net,2,Quite,Fashion,129.17,South,2023,1,True,meh
f2901acb-bdcb-43e1-a4eb-d5f18a15b17f,1009,519,2024-05-18,41.94,Lisa Foster,23,brentsmith@example.net,1,Prove,Electronics,419.7,North,2024,5,False,meh
e6f934b8-0dfe-474a-8858-b182511936b7,1017,531,2023-01-06,1397.56,Denise Tanner,54,youngmichael@example.net,4,Add,Fashion,175.33,West,2023,1,True,meh
3bb5f452-04ab-4359-b028-2e72b1dde53f,1036,535,2024-04-07,518.43,John Cox,34,williamross@example.com,2,Then,Home,399.68,South,2024,4,False,meh
9cca8188-73d2-4682-878c-e8512a64b88c,1019,536,2024-07-10,1129.88,Joshua Thompson,31,hillstephen@example.net,2,Manager,Home,221.75,South,2024,7,True,meh
f0c0ca22-6808-4057-ac18-5ec743b799ff,1078,533,2023-11-30,1889.87,Diana Coleman,20,michaelmoore@example.org,1,Over,Fashion,363.84,North,2023,11,True,meh
777c27c1-e7ad-4a86-a31c-d29d6bcfcfff,1038,506,2023-09-29,1003.27,Bruce Collins,19,qruiz@example.net,5,More,Electronics,237.58,Central,2023,9,True,meh
dbcb7b76-ee81-4297-891a-8ac321303b51,1061,504,2023-11-01,1238.0,Craig Kaufman,55,sharonperez@example.com,4,Career,Fashion,152.96,West,2023,11,True,ok
6ca2bb4f-e3ec-4e5d-9d1b-0505c1d59dc5,1079,534,2024-10-03,725.62,Sean Mckay,40,michael77@example.com,5,Well,Home,183.69,Central,2024,10,False,meh
909240ed-b84b-47f0-9868-6eaa61cb92e8,1023,543,2024-08-11,231.12,James Gray,18,carl54@example.com,3,Dog,Fashion,368.77,East,2024,8,False,meh
bc7c6d71-df14-440e-82ce-365668a5c283,1046,527,2024-10-10,1564.95,Michael Hanna,49,morrisbilly@example.net,4,Process,Electronics,45.63,West,2024,10,True,meh
edffa742-b7c5-45a3-88f6-9d2608623f4a,1084,547,2024-11-18,728.65,Sharon Smith,69,christopherpham@example.org,2,Personal,Fashion,396.66,South,2024,11,False,meh
ee3abf5c-65eb-4a00-b0a2-7c100fcf0d0b,1001,505,2024-06-12,133.57,Teresa Chapman,62,julielutz@example.com,4,Avoid,Electronics,187.63,West,2024,6,False,meh
e951fad9-fc56-414c-b227-111f9702f8e6,1004,532,2023-08-17,1637.07,James Martin,40,uprice@example.org,2,Difficult,Electronics,373.09,South,2023,8,True,meh
d9f50d86-35d5-42a3-9123-3cca5c7e0918,1034,528,2025-03-09,1932.27,Justin Bruce,47,veronica65@example.org,1,Past,Books,74.64,North,2025,3,True,meh
4ebd83ae-74ee-4373-aca6-2873e8e726a6,1035,528,2024-09-25,516.67,Heather Gilbert,57,ecooley@example.net,2,Past,Books,74.64,South,2024,9,False,meh
8876711f-6622-4446-af9d-fb98683b458f,1016,504,2025-03-30,1052.65,Justin Hunter,62,lynnwalker@example.com,4,Career,Fashion,152.96,West,2025,3,True,meh
a690ea02-c214-4fd6-8188-ddfe5096dbf2,1087,535,2023-07-28,273.57,Joanna Cooley,30,kellyeric@example.com,1,Then,Home,399.68,North,2023,7,False,meh
c7e6da91-cf6d-4737-8c03-561aa450b36b,1026,525,2023-01-25,342.96,John Morris,29,alex69@example.net,3,Live,Fashion,117.64,East,2023,1,False,meh
d15c300a-1cec-4dcc-b4d4-c85d3d231902,1053,517,2025-01-23,1398.84,Stanley Murray,42,joneskevin@example.net,5,Hot,Home,445.51,Central,2025,1,True,meh
0b49262c-9402-49c9-9fd7-1ab85b697ca6,1023,516,2024-08-02,426.76,James Gray,18,carl54@example.com,3,Past,Books,125.65,East,2024,8,False,meh
bfc1d5ad-cdcf-4332-b311-4f4d7606815d,1055,510,2023-12-13,1403.01,Kelli Townsend,57,troymendez@example.net,4,System,Electronics,45.5,West,2023,12,True,meh
809ab17b-8121-40bf-81b4-d142795e0a5b,1056,524,2023-10-13,1578.48,Jordan Parks,56,jdaniels@example.com,1,Weight,Electronics,75.89,North,2023,10,True,meh
85913916-9598-4a0b-9b86-23ba14e2da13,1036,518,2023-09-07,1161.3,John Cox,34,williamross@example.com,2,Begin,Electronics,42.76,South,2023,9,True,meh
2f85e822-1e71-4588-87dc-1029d2e64649,1063,545,2024-09-30,1260.7,Diana Carter,69,ybentley@example.org,3,Term,Books,38.86,East,2024,9,True,meh
66a96c25-667c-4d6c-8b7b-8b0dd0bf8ba7,1045,536,2023-02-24,1254.35,Heather Cummings,52,fuentessamantha@example.org,1,Manager,Home,221.75,North,2023,2,True,meh
8793372d-c56f-4068-9db8-7c091a86b30c,1075,534,2024-06-04,1038.68,Tara Mckenzie,53,littlemichael@example.com,5,Well,Home,183.69,Central,2024,6,True,meh
5b2c6a89-ff06-4b69-aab9-991da6036a28,1036,523,2023-01-17,571.58,John Cox,34,williamross@example.com,2,Full,Books,160.69,South,2023,1,False,meh
84a66723-d6a7-49e8-bb8d-367f71e162b4,1060,540,2023-06-09,92.14,Nicole Mcdonald,52,charles28@example.com,1,Skin,Electronics,127.45,North,2023,6,False,meh
5b680a2f-c1e4-4084-8443-86215346984b,1034,521,2024-01-13,520.15,Justin Bruce,47,veronica65@example.org,1,Quite,Fashion,129.17,North,2024,1,False,meh
3f5d2311-cdf0-479c-b5dc-2c4985223180,1096,515,2023-05-22,128.74,Christopher Zimmerman,20,tamara74@example.net,5,Tonight,Books,307.42,Central,2023,5,False,meh
7dcb9589-f6eb-43a4-aa49-f8bf7743f157,1016,519,2024-05-03,1799.36,Justin Hunter,62,lynnwalker@example.com,4,Prove,Electronics,419.7,West,2024,5,True,meh
1882d0b3-11be-4bef-97ab-6cdf39ad1a11,1044,531,2023-04-12,956.18,Julia Moore,25,nathan74@example.net,5,Add,Fashion,175.33,Central,2023,4,False,meh
5f6b5833-c20e-458d-b705-4da661dc3f05,1019,550,2024-04-25,829.63,Joshua Thompson,31,hillstephen@example.net,2,Across,Books,118.07,South,2024,4,False,meh
3ba97b4e-bfc9-4213-b3d6-09da2182a71c,1048,542,2023-11-04,1260.4,Jacqueline Newton,69,meyerlydia@example.com,4,Nothing,Electronics,75.83,West,2023,11,True,meh
e09bc7f5-6381-47d4-8362-2cacc1c596a4,1021,506,2023-07-03,136.99,Nicholas Williams,69,stephanieflores@example.net,5,More,Electronics,237.58,Central,2023,7,False,meh
2a832c60-be06-418b-b0eb-708918df51e6,1006,506,2024-01-19,1033.54,Christopher Taylor,49,brittanymitchell@example.net,5,More,Electronics,237.58,Central,2024,1,True,meh
c5134229-c46b-4f7b-ba46-808e2a7738df,1077,525,2023-01-27,1259.66,Manuel Todd,20,ekim@example.com,2,Live,Fashion,117.64,South,2023,1,True,meh
94cac9ba-62f9-4d59-bcef-f49332e9880f,1069,504,2024-03-17,1479.63,John Hernandez,46,mikeparks@example.net,3,Career,Fashion,152.96,East,2024,3,True,meh
23f6bda6-67ce-46fe-b433-818a0d2e2687,1064,531,2023-12-29,553.54,Nicholas Perez,68,andersonchristopher@example.com,1,Add,Fashion,175.33,North,2023,12,False,meh
b2464d75-8863-48de-b7b7-1263f6078cb1,1029,530,2023-09-08,605.01,Deanna Martin,60,swansonjames@example.org,2,Yourself,Books,244.22,South,2023,9,False,meh
b80b9e48-178e-4331-8494-55f56063c1cc,1015,542,2024-07-27,881.62,Rose Wells,22,jgill@example.com,3,Nothing,Electronics,75.83,East,2024,7,False,meh
deea2cc4-3dc7-4431-ac56-53c40092bf39,1031,541,2024-08-27,405.95,Miranda Nelson,70,ghall@example.net,2,Really,Electronics,474.91,South,2024,8,False,meh
10a82a87-1735-45f6-884a-3bf003e4a7ad,1017,520,2023-10-06,326.18,Denise Tanner,54,youngmichael@example.net,4,Sometimes,Home,40.73,West,2023,10,False,meh
d0e168cf-9c1f-4432-9246-88e48471b4d6,1015,501,2023-03-29,1155.55,Rose Wells,22,jgill@example.com,3,Seat,Books,462.65,East,2023,3,True,meh
c14532fa-4713-4cb6-9c59-c630d3778196,1039,545,2023-12-25,391.67,Katherine Key,24,jeffrey32@example.org,2,Term,Books,38.86,South,2023,12,False,meh
1a9a86df-0062-48f7-8ab9-b6a2d35640ba,1097,538,2023-10-17,235.55,Wendy Gonzalez,51,patrick68@example.com,1,Bed,Fashion,396.6,North,2023,10,False,meh
fc940d17-86cd-4dc4-86fc-550fbcb7ae1d,1007,513,2023-02-16,1018.97,Nicole Santana,30,dawncruz@example.com,3,Grow,Home,268.22,East,2023,2,True,meh
6f812e9b-246e-4c53-a867-866569d5aaca,1012,534,2025-01-22,529.04,William Jones,48,victorsilva@example.net,5,Well,Home,183.69,Central,2025,1,False,meh
573301eb-06db-4813-9a6e-859147cb5b98,1100,508,2023-10-04,816.46,Erika Spears,44,mooneythomas@example.org,3,Girl,Books,393.58,East,2023,10,False,meh
dae2ba92-6653-4be2-8137-0d00a41023cf,1020,524,2024-04-30,520.6,Cindy Patel DDS,48,gilbertnoah@example.com,4,Weight,Electronics,75.89,West,2024,4,False,meh
b16f33bb-0472-4372-a5fa-ddc7f761be54,1049,546,2024-08-22,1383.17,Mark Baker,69,jennifer28@example.net,1,Several,Books,233.09,North,2024,8,True,meh
13583810-bff4-4c7d-befa-64cf27b1dd8f,1017,546,2023-12-05,1685.92,Denise Tanner,54,youngmichael@example.net,4,Several,Books,233.09,West,2023,12,True,meh
6eab6f2e-4bab-4982-b5f8-de551ffc5b13,1002,533,2024-06-08,1423.38,Michael Perry,19,garciabobby@example.org,2,Over,Fashion,363.84,South,2024,6,True,meh
d88c19e4-6bb5-47ad-bd0c-3bb4b260ab0e,1097,518,2023-06-29,1988.6,Wendy Gonzalez,51,patrick68@example.com,1,Begin,Electronics,42.76,North,2023,6,True,meh
609670ce-f6a0-41d5-bf3c-a70edc491469,1004,521,2024-07-01,829.27,James Martin,40,uprice@example.org,2,Quite,Fashion,129.17,South,2024,7,False,meh
4eceddf8-c19c-42b9-8c9a-eae7de2ce72f,1045,529,2023-06-15,1577.26,Heather Cummings,52,fuentessamantha@example.org,1,Throughout,Home,11.91,North,2023,6,True,meh
3b7bf300-5491-434b-912f-47a2d9de14c0,1048,524,2025-01-23,1170.9,Jacqueline Newton,69,meyerlydia@example.com,4,Weight,Electronics,75.89,West,2025,1,True,meh
0afff2a7-cefd-4da1-8d0a-f4e18f1896ac,1055,524,2023-11-14,1890.22,Kelli Townsend,57,troymendez@example.net,4,Weight,Electronics,75.89,West,2023,11,True,meh
42eaa0f1-4d72-4a3b-8909-482bcc77a8ad,1002,507,2023-05-03,1392.92,Michael Perry,19,garciabobby@example.org,2,Specific,Electronics,84.66,South,2023,5,True,meh
2f2b1fdc-5cf7-463b-9c31-fa61742547a3,1001,534,2023-05-29,1592.49,Teresa Chapman,62,julielutz@example.com,4,Well,Home,183.69,West,2023,5,True,meh
3e824b3f-a045-488e-ac0b-36c5a1ed74b2,1065,548,2025-01-02,894.97,Devon Johnson,23,andrew44@example.com,5,Play,Electronics,116.5,Central,2025,1,False,meh
835766fe-c3d2-464c-9e03-bfedfab4db11,1001,536,2023-03-16,728.96,Teresa Chapman,62,julielutz@example.com,4,Manager,Home,221.75,West,2023,3,False,meh
aa891398-8553-4397-ad46-9dd4c1c9cc97,1087,522,2024-11-27,414.67,Joanna Cooley,30,kellyeric@example.com,1,Single,Home,104.42,North,2024,11,False,meh
ddb2dae2-846a-4592-9706-8365957e3b17,1090,540,2025-03-30,1090.02,Roy Wiggins,42,steven43@example.com,4,Skin,Electronics,127.45,West,2025,3,True,meh
